trip_id,on_time_flag,detention_minutes,driver_id,truck_id
TRIP00000540,0.5,88,DRV00001,TRK00091
TRIP00000541,0.0,266,DRV00029,TRK00009
TRIP00000542,0.0,248,DRV00119,TRK00107
TRIP00000543,0.0,287,DRV00043,TRK00014
TRIP00000544,0.5,306,DRV00009,TRK00082
TRIP00000545,1.0,249,DRV00019,TRK00092
TRIP00000546,0.0,226,DRV00087,TRK00016
TRIP00000547,0.5,220,DRV00001,TRK00055
TRIP00000548,0.5,131,DRV00033,TRK00092
TRIP00000549,1.0,104,DRV00091,TRK00095
TRIP00000550,0.0,254,DRV00054,TRK00049
TRIP00000551,1.0,193,DRV00130,TRK00051
TRIP00000552,0.5,141,DRV00094,
TRIP00000553,0.5,147,DRV00016,TRK00107
TRIP00000554,1.0,24,DRV00144,TRK00098
TRIP00000555,0.5,206,DRV00127,TRK00015
TRIP00000556,0.5,289,DRV00039,TRK00073
TRIP00000557,0.5,105,DRV00121,TRK00012
TRIP00000558,0.5,241,DRV00109,TRK00095
TRIP00000559,0.5,26,DRV00087,TRK00098
TRIP00000560,0.5,350,DRV00043,TRK00050
TRIP00000561,0.5,41,DRV00081,TRK00004
TRIP00000562,0.5,300,DRV00036,TRK00064
TRIP00000563,0.0,85,DRV00066,TRK00020
TRIP00000564,1.0,132,DRV00129,TRK00030
TRIP00000565,0.0,319,DRV00097,TRK00057
TRIP00000566,1.0,307,DRV00030,TRK00015
TRIP00000567,0.0,187,DRV00147,TRK00111
TRIP00000568,0.0,219,DRV00049,TRK00004
TRIP00000569,0.5,162,DRV00105,TRK00065
TRIP00000570,1.0,129,DRV00066,TRK00053
TRIP00000571,0.0,346,DRV00059,TRK00105
TRIP00000572,0.5,175,DRV00070,TRK00074
TRIP00000573,0.5,247,DRV00055,TRK00080
TRIP00000574,0.5,160,DRV00108,TRK00085
TRIP00000575,1.0,184,DRV00083,TRK00036
TRIP00000576,0.5,107,DRV00030,TRK00009
TRIP00000577,0.0,285,DRV00139,TRK00012
TRIP00000578,0.5,114,DRV00020,TRK00071
TRIP00000579,1.0,316,DRV00006,TRK00053
TRIP00000580,0.5,8,DRV00081,TRK00069
TRIP00000581,1.0,352,DRV00023,TRK00041
TRIP00000582,0.0,302,DRV00082,TRK00004
TRIP00000583,1.0,135,DRV00053,TRK00086
TRIP00000584,1.0,272,DRV00028,TRK00002
TRIP00000585,1.0,8,DRV00080,TRK00089
TRIP00000586,0.5,90,DRV00091,TRK00106
TRIP00000587,0.5,40,DRV00103,TRK00101
TRIP00000588,1.0,208,DRV00138,TRK00098
TRIP00000589,1.0,30,DRV00062,TRK00101
TRIP00000590,1.0,181,DRV00018,TRK00025
TRIP00000591,0.5,356,DRV00063,TRK00031
TRIP00000592,0.5,158,DRV00014,TRK00107
TRIP00000593,0.5,283,DRV00060,TRK00084
TRIP00000594,0.5,146,DRV00038,TRK00039
TRIP00000595,0.5,188,DRV00123,TRK00116
TRIP00000596,1.0,179,,TRK00057
TRIP00000597,0.5,202,DRV00092,TRK00040
TRIP00000598,0.5,282,DRV00056,TRK00053
TRIP00000599,1.0,162,DRV00035,TRK00004
TRIP00000600,0.5,84,DRV00036,TRK00067
TRIP00000601,1.0,222,DRV00114,TRK00114
TRIP00000602,1.0,94,DRV00118,TRK00009
TRIP00000603,1.0,186,DRV00062,TRK00103
TRIP00000604,0.5,172,DRV00047,TRK00023
TRIP00000605,1.0,298,DRV00134,TRK00120
TRIP00000606,0.5,206,DRV00062,TRK00099
TRIP00000607,0.5,207,DRV00143,TRK00029
TRIP00000608,0.5,160,DRV00060,TRK00016
TRIP00000609,0.0,99,DRV00113,TRK00093
TRIP00000610,0.5,383,DRV00126,TRK00072
TRIP00000611,0.5,136,DRV00139,TRK00112
TRIP00000612,0.5,75,DRV00101,TRK00043
TRIP00000613,0.5,169,DRV00029,TRK00010
TRIP00000614,0.5,213,DRV00016,TRK00086
TRIP00000615,0.5,294,DRV00138,TRK00052
TRIP00000616,0.5,48,DRV00139,TRK00051
TRIP00000617,0.0,209,DRV00012,TRK00071
TRIP00000618,1.0,90,DRV00081,TRK00059
TRIP00000619,0.5,74,DRV00010,TRK00029
TRIP00000620,0.0,145,DRV00051,TRK00040
TRIP00000621,1.0,185,DRV00079,TRK00108
TRIP00000622,0.5,56,DRV00149,TRK00093
TRIP00000623,1.0,184,DRV00016,TRK00073
TRIP00000624,0.5,0,DRV00024,TRK00038
TRIP00000625,0.0,205,DRV00022,TRK00093
TRIP00000626,0.0,153,DRV00039,TRK00044
TRIP00000627,0.5,90,,TRK00013
TRIP00000628,1.0,312,DRV00020,
TRIP00000629,0.5,155,DRV00014,TRK00068
TRIP00000630,0.0,53,DRV00065,TRK00090
TRIP00000631,0.5,331,DRV00069,TRK00096
TRIP00000632,0.5,311,DRV00014,TRK00091
TRIP00000633,0.0,98,DRV00150,TRK00115
TRIP00000634,1.0,191,DRV00112,TRK00024
TRIP00000635,1.0,179,DRV00118,TRK00030
TRIP00000636,1.0,184,DRV00030,TRK00049
TRIP00000637,0.0,232,DRV00107,TRK00065
TRIP00000638,0.5,138,DRV00142,TRK00068
TRIP00000639,1.0,158,DRV00054,TRK00014
TRIP00000640,0.0,118,DRV00071,TRK00115
TRIP00000641,0.5,309,DRV00087,TRK00060
TRIP00000642,0.0,117,DRV00047,TRK00092
TRIP00000643,0.0,44,DRV00118,TRK00036
TRIP00000644,1.0,211,DRV00081,TRK00103
TRIP00000645,1.0,251,DRV00080,TRK00008
TRIP00000646,0.5,190,DRV00143,TRK00078
TRIP00000647,0.5,322,DRV00095,TRK00025
TRIP00000648,1.0,300,DRV00044,TRK00036
TRIP00000649,0.0,272,DRV00130,TRK00108
TRIP00000650,0.5,84,DRV00149,TRK00052
TRIP00000651,1.0,191,DRV00113,TRK00011
TRIP00000652,0.5,142,,TRK00069
TRIP00000653,1.0,28,DRV00057,TRK00091
TRIP00000654,1.0,170,DRV00126,TRK00089
TRIP00000655,0.5,212,DRV00059,TRK00019
TRIP00000656,0.5,195,DRV00128,TRK00010
TRIP00000657,0.5,310,DRV00045,TRK00071
TRIP00000658,0.0,227,DRV00017,TRK00107
TRIP00000659,0.5,277,DRV00120,TRK00110
TRIP00000660,0.5,126,DRV00036,TRK00001
TRIP00000661,0.5,138,DRV00015,TRK00092
TRIP00000662,0.0,64,DRV00118,TRK00040
TRIP00000663,0.5,181,DRV00016,TRK00051
TRIP00000664,1.0,334,DRV00102,TRK00051
TRIP00000665,0.5,144,DRV00070,
TRIP00000666,0.5,209,DRV00128,TRK00057
TRIP00000667,0.5,318,DRV00143,TRK00120
TRIP00000668,1.0,253,,TRK00099
TRIP00000669,0.5,281,DRV00085,TRK00116
TRIP00000670,0.5,3,DRV00138,TRK00055
TRIP00000671,1.0,237,DRV00123,TRK00015
TRIP00000672,0.5,140,DRV00150,TRK00008
TRIP00000673,0.5,188,DRV00064,TRK00107
TRIP00000674,0.5,69,DRV00102,TRK00051
TRIP00000675,1.0,362,DRV00109,TRK00093
TRIP00000676,0.5,167,DRV00041,TRK00084
TRIP00000677,0.0,121,DRV00022,TRK00101
TRIP00000678,0.5,0,DRV00005,TRK00068
TRIP00000679,0.5,259,DRV00041,TRK00120
TRIP00000680,1.0,254,DRV00016,TRK00029
TRIP00000681,0.5,56,DRV00102,TRK00031
TRIP00000682,0.5,239,DRV00122,TRK00107
TRIP00000683,0.5,325,DRV00010,TRK00112
TRIP00000684,0.5,142,DRV00035,TRK00093
TRIP00000685,1.0,53,DRV00026,TRK00090
TRIP00000686,0.5,379,DRV00043,TRK00120
TRIP00000687,0.5,107,DRV00111,TRK00090
TRIP00000688,1.0,232,DRV00009,TRK00086
TRIP00000689,0.0,114,DRV00132,TRK00093
TRIP00000690,1.0,186,DRV00002,TRK00107
TRIP00000691,0.5,286,DRV00139,TRK00025
TRIP00000692,0.5,198,DRV00094,TRK00016
TRIP00000693,0.5,167,DRV00122,TRK00030
TRIP00000694,0.5,199,DRV00075,TRK00012
TRIP00000695,0.5,319,DRV00100,TRK00071
TRIP00000696,0.0,107,DRV00009,TRK00113
TRIP00000697,0.5,152,DRV00104,TRK00085
TRIP00000698,0.0,302,DRV00097,TRK00068
TRIP00000699,1.0,115,DRV00066,TRK00120
TRIP00000700,0.5,138,DRV00090,TRK00114
TRIP00000701,0.0,299,DRV00018,TRK00069
TRIP00000702,1.0,225,DRV00025,TRK00083
TRIP00000703,0.5,94,DRV00079,TRK00013
TRIP00000704,0.5,163,DRV00087,TRK00058
TRIP00000705,0.5,145,DRV00075,TRK00070
TRIP00000706,0.5,210,DRV00084,TRK00049
TRIP00000707,0.5,40,DRV00094,TRK00115
TRIP00000708,0.5,148,DRV00150,TRK00114
TRIP00000709,1.0,318,DRV00013,TRK00083
TRIP00000710,1.0,240,DRV00139,TRK00092
TRIP00000711,1.0,151,,TRK00111
TRIP00000712,1.0,244,DRV00099,TRK00045
TRIP00000713,1.0,341,DRV00112,TRK00099
TRIP00000714,0.5,258,,TRK00085
TRIP00000715,1.0,253,DRV00125,TRK00031
TRIP00000716,0.5,150,DRV00149,TRK00051
TRIP00000717,0.5,238,DRV00094,TRK00016
TRIP00000718,1.0,25,DRV00119,TRK00074
TRIP00000719,0.5,328,DRV00018,TRK00053
TRIP00000720,0.5,262,DRV00117,TRK00062
TRIP00000721,0.5,116,DRV00127,TRK00080
TRIP00000722,1.0,203,,TRK00052
TRIP00000723,1.0,255,DRV00077,
TRIP00000724,0.5,66,DRV00092,TRK00013
TRIP00000725,0.5,175,DRV00107,TRK00023
TRIP00000726,1.0,128,DRV00006,TRK00113
TRIP00000727,0.5,177,DRV00090,TRK00060
TRIP00000728,0.5,249,DRV00060,TRK00011
TRIP00000729,0.5,243,DRV00097,TRK00110
TRIP00000730,0.5,168,DRV00014,TRK00048
TRIP00000731,0.5,279,DRV00138,TRK00008
TRIP00000732,0.0,184,DRV00019,TRK00062
TRIP00000733,0.5,305,DRV00069,TRK00073
TRIP00000734,0.5,314,DRV00118,TRK00007
TRIP00000735,1.0,200,DRV00009,TRK00049
TRIP00000736,0.5,77,DRV00123,TRK00009
TRIP00000737,1.0,71,DRV00114,TRK00111
TRIP00000738,0.5,115,DRV00081,TRK00052
TRIP00000739,0.0,296,DRV00122,TRK00025
TRIP00000740,0.0,56,DRV00049,TRK00082
TRIP00000741,0.5,366,DRV00097,TRK00120
TRIP00000742,0.5,138,DRV00004,TRK00113
TRIP00000743,1.0,170,DRV00050,TRK00049
TRIP00000744,1.0,165,DRV00054,TRK00048
TRIP00000745,0.5,160,DRV00030,TRK00082
TRIP00000746,1.0,320,DRV00110,TRK00083
TRIP00000747,0.5,187,DRV00024,TRK00007
TRIP00000748,0.5,275,DRV00019,TRK00110
TRIP00000749,0.0,150,DRV00091,TRK00060
TRIP00000750,0.5,177,DRV00119,TRK00091
TRIP00000751,0.5,231,DRV00041,TRK00099
TRIP00000752,1.0,242,DRV00119,TRK00085
TRIP00000753,1.0,292,DRV00033,TRK00098
TRIP00000754,1.0,231,DRV00066,TRK00054
TRIP00000755,0.5,104,DRV00119,TRK00101
TRIP00000756,0.5,51,DRV00032,TRK00074
TRIP00000757,1.0,23,DRV00149,TRK00063
TRIP00000758,0.5,330,DRV00032,TRK00040
TRIP00000759,0.0,137,DRV00064,TRK00054
TRIP00000760,1.0,113,DRV00041,TRK00061
TRIP00000761,0.5,95,DRV00114,TRK00073
TRIP00000762,1.0,109,DRV00024,TRK00015
TRIP00000763,1.0,110,DRV00066,TRK00103
TRIP00000764,0.5,144,DRV00032,TRK00051
TRIP00000765,0.5,179,DRV00002,TRK00016
TRIP00000766,0.5,215,DRV00119,TRK00024
TRIP00000767,1.0,14,DRV00095,TRK00120
TRIP00000768,0.5,70,DRV00062,TRK00020
TRIP00000769,1.0,144,DRV00045,TRK00010
TRIP00000770,0.5,35,DRV00002,TRK00043
TRIP00000771,1.0,215,DRV00062,TRK00079
TRIP00000772,1.0,58,DRV00069,TRK00016
TRIP00000773,0.5,237,DRV00018,TRK00101
TRIP00000774,0.0,174,DRV00035,TRK00107
TRIP00000775,1.0,390,DRV00085,TRK00049
TRIP00000776,0.5,249,DRV00107,TRK00044
TRIP00000777,0.5,117,DRV00069,TRK00007
TRIP00000778,1.0,361,DRV00019,TRK00010
TRIP00000779,0.5,344,DRV00107,TRK00020
TRIP00000780,0.5,201,DRV00074,TRK00095
TRIP00000781,0.5,259,DRV00015,TRK00063
TRIP00000782,0.0,186,DRV00011,TRK00014
TRIP00000783,0.0,172,DRV00101,TRK00007
TRIP00000784,1.0,296,DRV00122,TRK00023
TRIP00000785,0.5,221,DRV00119,TRK00001
TRIP00000786,0.0,143,DRV00022,TRK00054
TRIP00000787,0.5,209,,TRK00082
TRIP00000788,0.5,114,DRV00070,TRK00097
TRIP00000789,0.5,201,DRV00069,TRK00006
TRIP00000790,0.5,38,DRV00051,TRK00010
TRIP00000791,0.5,104,DRV00133,TRK00106
TRIP00000792,0.5,257,DRV00019,TRK00020
TRIP00000793,1.0,251,DRV00075,TRK00039
TRIP00000794,1.0,198,DRV00102,TRK00114
TRIP00000795,0.5,57,DRV00061,TRK00059
TRIP00000796,0.5,260,DRV00103,TRK00084
TRIP00000797,0.5,168,DRV00089,TRK00116
TRIP00000798,0.5,32,DRV00134,TRK00072
TRIP00000799,0.0,242,DRV00121,TRK00052
TRIP00000800,0.5,343,DRV00113,TRK00080
TRIP00000801,1.0,164,DRV00020,TRK00069
TRIP00000802,1.0,16,DRV00090,TRK00113
TRIP00000803,0.5,133,DRV00055,TRK00064
TRIP00000804,0.5,47,DRV00123,TRK00058
TRIP00000805,1.0,234,DRV00102,TRK00111
TRIP00000806,1.0,261,DRV00109,TRK00061
TRIP00000807,0.0,112,DRV00074,TRK00040
TRIP00000808,1.0,153,DRV00012,TRK00091
TRIP00000809,0.5,175,DRV00045,TRK00052
TRIP00000810,0.5,228,DRV00077,TRK00006
TRIP00000811,0.0,272,DRV00145,TRK00023
TRIP00000812,0.5,187,DRV00071,TRK00001
TRIP00000813,1.0,307,DRV00003,TRK00116
TRIP00000814,1.0,143,DRV00083,TRK00002
TRIP00000815,0.5,151,DRV00080,TRK00069
TRIP00000816,0.5,280,DRV00142,TRK00107
TRIP00000817,0.0,125,,TRK00114
TRIP00000818,0.5,37,DRV00074,TRK00103
TRIP00000819,0.0,197,DRV00033,TRK00068
TRIP00000820,1.0,329,DRV00125,TRK00012
TRIP00000821,1.0,126,DRV00074,TRK00073
TRIP00000822,0.5,7,DRV00142,TRK00085
TRIP00000823,0.5,233,DRV00119,TRK00071
TRIP00000824,0.0,53,DRV00043,TRK00002
TRIP00000825,0.0,145,DRV00148,
TRIP00000826,1.0,144,DRV00114,TRK00070
TRIP00000827,0.5,224,DRV00109,TRK00008
TRIP00000828,0.5,182,DRV00075,TRK00112
TRIP00000829,1.0,172,DRV00019,TRK00108
TRIP00000830,1.0,79,DRV00041,TRK00076
TRIP00000831,1.0,184,DRV00039,TRK00019
TRIP00000832,1.0,126,DRV00111,TRK00061
TRIP00000833,0.5,242,DRV00002,TRK00092
TRIP00000834,0.5,150,DRV00071,TRK00044
TRIP00000835,0.5,231,DRV00079,TRK00073
TRIP00000836,0.5,256,DRV00150,TRK00040
TRIP00000837,0.0,115,DRV00022,TRK00078
TRIP00000838,0.0,304,DRV00069,TRK00012
TRIP00000839,0.5,91,DRV00127,TRK00120
TRIP00000840,1.0,338,DRV00013,TRK00113
TRIP00000841,1.0,0,DRV00019,TRK00053
TRIP00000842,1.0,266,DRV00063,TRK00115
TRIP00000843,1.0,211,DRV00113,TRK00096
TRIP00000844,0.5,0,DRV00141,TRK00040
TRIP00000845,0.5,347,DRV00100,TRK00053
TRIP00000846,0.5,58,DRV00053,TRK00004
TRIP00000847,1.0,0,DRV00142,TRK00055
TRIP00000848,1.0,100,DRV00036,TRK00083
TRIP00000849,0.0,136,DRV00092,TRK00101
TRIP00000850,1.0,0,DRV00062,TRK00044
TRIP00000851,0.5,132,DRV00127,TRK00072
TRIP00000852,1.0,221,DRV00075,TRK00113
TRIP00000853,0.5,289,DRV00012,TRK00023
TRIP00000854,1.0,2,DRV00148,TRK00053
TRIP00000855,1.0,149,DRV00122,TRK00016
TRIP00000856,0.5,272,DRV00109,TRK00064
TRIP00000857,0.5,253,DRV00023,TRK00055
TRIP00000858,1.0,81,DRV00055,TRK00026
TRIP00000859,0.5,121,DRV00020,TRK00026
TRIP00000860,0.5,305,DRV00015,TRK00070
TRIP00000861,0.5,302,DRV00138,TRK00015
TRIP00000862,1.0,145,DRV00015,TRK00045
TRIP00000863,0.5,364,DRV00064,TRK00015
TRIP00000864,0.5,212,DRV00071,TRK00036
TRIP00000865,1.0,22,DRV00024,TRK00060
TRIP00000866,1.0,235,DRV00107,TRK00070
TRIP00000867,0.5,301,DRV00108,TRK00095
TRIP00000868,1.0,252,DRV00047,TRK00120
TRIP00000869,1.0,231,DRV00050,TRK00010
TRIP00000870,0.5,212,DRV00001,TRK00067
TRIP00000871,0.0,140,DRV00024,TRK00008
TRIP00000872,0.0,350,DRV00038,TRK00120
TRIP00000873,0.0,326,DRV00134,TRK00024
TRIP00000874,0.0,269,DRV00075,TRK00069
TRIP00000875,0.5,102,DRV00114,TRK00073
TRIP00000876,0.5,338,DRV00064,TRK00112
TRIP00000877,0.5,213,DRV00092,TRK00069
TRIP00000878,0.5,212,DRV00044,TRK00010
TRIP00000879,0.5,43,DRV00043,TRK00006
TRIP00000880,0.5,200,DRV00102,TRK00036
TRIP00000881,0.5,320,DRV00146,TRK00040
TRIP00000882,0.5,41,DRV00107,TRK00106
TRIP00000883,0.5,176,DRV00111,TRK00090
TRIP00000884,1.0,93,DRV00044,TRK00054
TRIP00000885,0.5,191,DRV00134,TRK00114
TRIP00000886,0.0,114,DRV00127,TRK00024
TRIP00000887,0.0,179,DRV00059,TRK00038
TRIP00000888,1.0,256,DRV00049,TRK00060
TRIP00000889,0.5,113,DRV00074,TRK00002
TRIP00000890,0.5,121,DRV00111,TRK00019
TRIP00000891,0.5,140,DRV00010,TRK00010
TRIP00000892,0.5,125,DRV00141,TRK00009
TRIP00000893,0.5,256,DRV00069,TRK00035
TRIP00000894,0.0,142,DRV00081,TRK00002
TRIP00000895,0.0,272,DRV00012,TRK00097
TRIP00000896,1.0,256,DRV00075,TRK00089
TRIP00000897,0.0,207,DRV00014,TRK00013
TRIP00000898,0.5,132,DRV00112,TRK00002
TRIP00000899,0.5,122,DRV00124,TRK00091
TRIP00000900,0.5,149,DRV00005,TRK00085
TRIP00000901,0.0,183,DRV00066,TRK00058
TRIP00000902,0.0,203,DRV00088,TRK00006
TRIP00000903,1.0,210,DRV00053,TRK00015
TRIP00000904,0.5,123,DRV00133,TRK00078
TRIP00000905,0.0,255,DRV00036,TRK00115
TRIP00000906,0.0,304,DRV00108,TRK00031
TRIP00000907,0.5,166,DRV00150,TRK00024
TRIP00000908,1.0,304,DRV00033,TRK00009
TRIP00000909,1.0,151,DRV00083,TRK00029
TRIP00000910,0.5,134,DRV00128,TRK00018
TRIP00000911,0.0,84,DRV00101,TRK00011
TRIP00000912,0.5,226,DRV00141,TRK00098
TRIP00000913,0.0,191,DRV00065,TRK00095
TRIP00000914,0.5,67,DRV00006,TRK00070
TRIP00000915,1.0,251,DRV00107,TRK00009
TRIP00000916,0.5,150,DRV00025,TRK00116
TRIP00000917,0.5,149,DRV00033,TRK00040
TRIP00000918,0.5,357,DRV00149,TRK00062
TRIP00000919,0.5,215,DRV00064,TRK00058
TRIP00000920,0.5,147,DRV00069,TRK00055
TRIP00000921,0.5,115,DRV00127,TRK00006
TRIP00000922,0.5,152,DRV00064,TRK00106
TRIP00000923,0.0,336,DRV00020,TRK00099
TRIP00000924,0.5,152,,TRK00036
TRIP00000925,0.5,255,DRV00112,TRK00035
TRIP00000926,0.5,170,DRV00134,TRK00016
TRIP00000927,0.5,148,DRV00143,TRK00054
TRIP00000928,0.5,244,DRV00085,TRK00012
TRIP00000929,0.5,346,DRV00012,TRK00113
TRIP00000930,0.5,127,DRV00001,TRK00008
TRIP00000931,0.5,179,DRV00024,TRK00089
TRIP00000932,0.0,251,DRV00138,TRK00007
TRIP00000933,0.5,273,DRV00051,TRK00029
TRIP00000934,0.5,133,DRV00079,TRK00041
TRIP00000935,0.0,204,DRV00138,TRK00110
TRIP00000936,0.5,255,DRV00053,TRK00063
TRIP00000937,1.0,201,DRV00015,TRK00095
TRIP00000938,0.5,181,DRV00023,TRK00074
TRIP00000939,1.0,109,DRV00030,TRK00035
TRIP00000940,1.0,104,DRV00033,TRK00106
TRIP00000941,0.5,64,DRV00105,TRK00038
TRIP00000942,0.5,155,DRV00085,TRK00082
TRIP00000943,0.0,161,DRV00088,TRK00019
TRIP00000944,0.0,180,DRV00150,TRK00113
TRIP00000945,0.5,344,DRV00006,TRK00072
TRIP00000946,0.5,59,DRV00043,TRK00085
TRIP00000947,0.5,152,DRV00110,TRK00106
TRIP00000948,1.0,250,DRV00143,TRK00083
TRIP00000949,0.5,167,DRV00063,TRK00107
TRIP00000950,0.5,19,DRV00003,TRK00101
TRIP00000951,1.0,143,DRV00071,TRK00006
TRIP00000952,0.5,279,DRV00111,TRK00079
TRIP00000953,0.0,316,DRV00078,TRK00024
TRIP00000954,0.5,223,DRV00014,TRK00072
TRIP00000955,0.5,181,DRV00074,TRK00001
TRIP00000956,0.5,211,DRV00029,TRK00036
TRIP00000957,0.5,278,DRV00028,TRK00052
TRIP00000958,1.0,121,DRV00057,TRK00004
TRIP00000959,1.0,145,DRV00130,TRK00039
TRIP00000960,0.0,211,DRV00038,TRK00067
TRIP00000961,0.5,108,DRV00091,TRK00093
TRIP00000962,1.0,20,DRV00020,TRK00079
TRIP00000963,0.0,176,DRV00010,TRK00080
TRIP00000964,0.5,208,DRV00089,TRK00099
TRIP00000965,1.0,179,DRV00059,TRK00114
TRIP00000966,1.0,30,DRV00148,TRK00078
TRIP00000967,1.0,175,DRV00063,TRK00049
TRIP00000968,0.5,48,DRV00029,
TRIP00000969,0.0,268,DRV00088,TRK00108
TRIP00000970,0.5,87,,TRK00045
TRIP00000971,0.0,22,DRV00066,TRK00026
TRIP00000972,0.5,238,DRV00129,TRK00036
TRIP00000973,0.0,325,DRV00050,TRK00060
TRIP00000974,1.0,199,DRV00121,TRK00064
TRIP00000975,1.0,283,DRV00056,TRK00069
TRIP00000976,0.5,138,DRV00084,TRK00023
TRIP00000977,1.0,107,DRV00078,TRK00031
TRIP00000978,0.0,237,DRV00150,TRK00110
TRIP00000979,1.0,175,DRV00119,TRK00083
TRIP00000980,1.0,110,DRV00145,TRK00073
TRIP00000981,1.0,226,DRV00113,TRK00065
TRIP00000982,0.5,232,DRV00103,TRK00067
TRIP00000983,0.0,99,DRV00104,TRK00025
TRIP00000984,0.0,253,DRV00022,TRK00065
TRIP00000985,0.5,27,DRV00060,TRK00074
TRIP00000986,0.0,23,DRV00035,TRK00074
TRIP00000987,0.5,59,DRV00061,TRK00043
TRIP00000988,0.5,360,DRV00057,TRK00038
TRIP00000989,0.5,24,DRV00130,TRK00096
TRIP00000990,0.5,323,DRV00070,TRK00060
TRIP00000991,1.0,94,DRV00037,TRK00103
TRIP00000992,0.0,106,DRV00097,TRK00113
TRIP00000993,0.0,184,DRV00015,TRK00080
TRIP00000994,0.0,29,DRV00015,TRK00040
TRIP00000995,0.5,44,DRV00026,TRK00039
TRIP00000996,0.5,132,DRV00124,TRK00035
TRIP00000997,1.0,44,DRV00060,TRK00057
TRIP00000998,1.0,363,DRV00092,TRK00026
TRIP00000999,0.5,256,DRV00111,TRK00115
TRIP00001000,0.0,121,DRV00054,TRK00023
TRIP00001001,0.5,32,DRV00024,TRK00120
TRIP00001002,0.0,21,DRV00013,TRK00024
TRIP00001003,1.0,224,DRV00023,TRK00015
TRIP00001004,0.5,104,DRV00004,TRK00030
TRIP00001005,0.0,319,DRV00080,TRK00053
TRIP00001006,0.5,59,DRV00077,TRK00015
TRIP00001007,0.5,172,DRV00071,TRK00091
TRIP00001008,0.5,319,DRV00097,TRK00036
TRIP00001009,0.5,134,DRV00064,TRK00112
TRIP00001010,0.5,323,,TRK00063
TRIP00001011,1.0,155,DRV00089,TRK00067
TRIP00001012,0.5,240,DRV00074,TRK00112
TRIP00001013,0.0,37,DRV00014,TRK00025
TRIP00001014,1.0,168,DRV00083,TRK00036
TRIP00001015,0.5,180,DRV00061,TRK00016
TRIP00001016,0.5,273,DRV00124,TRK00041
TRIP00001017,0.5,206,DRV00036,TRK00031
TRIP00001018,0.5,312,DRV00001,TRK00069
TRIP00001019,0.0,103,DRV00063,TRK00071
TRIP00001020,0.5,208,DRV00126,TRK00033
TRIP00001021,1.0,276,DRV00065,TRK00059
TRIP00001022,0.5,226,DRV00069,TRK00033
TRIP00001023,0.5,201,DRV00039,TRK00068
TRIP00001024,0.0,115,DRV00061,TRK00026
TRIP00001025,0.5,62,DRV00085,TRK00089
TRIP00001026,1.0,128,DRV00097,TRK00048
TRIP00001027,0.5,175,DRV00049,TRK00112
TRIP00001028,0.5,116,DRV00126,TRK00063
TRIP00001029,0.5,345,DRV00078,TRK00103
TRIP00001030,0.5,147,DRV00028,TRK00099
TRIP00001031,0.5,145,DRV00107,TRK00098
TRIP00001032,0.5,121,DRV00103,TRK00111
TRIP00001033,0.5,99,DRV00064,TRK00024
TRIP00001034,0.5,102,DRV00138,TRK00039
TRIP00001035,0.5,162,DRV00120,TRK00079
TRIP00001036,1.0,135,DRV00060,TRK00038
TRIP00001037,0.5,98,DRV00039,TRK00052
TRIP00001038,0.5,153,DRV00020,TRK00041
TRIP00001039,0.0,142,DRV00029,TRK00061
TRIP00001040,0.5,215,DRV00070,TRK00111
TRIP00001041,0.5,41,DRV00148,TRK00096
TRIP00001042,1.0,197,DRV00128,TRK00013
TRIP00001043,1.0,280,DRV00090,TRK00061
TRIP00001044,0.5,185,DRV00143,TRK00040
TRIP00001045,1.0,343,DRV00080,TRK00113
TRIP00001046,0.5,238,DRV00006,TRK00033
TRIP00001047,0.0,157,DRV00109,TRK00107
TRIP00001048,0.5,293,DRV00069,TRK00108
TRIP00001049,0.5,255,DRV00082,TRK00006
TRIP00001050,0.0,54,DRV00125,TRK00024
TRIP00001051,0.5,69,DRV00043,TRK00069
TRIP00001052,1.0,328,DRV00148,TRK00015
TRIP00001053,0.5,122,DRV00039,TRK00062
TRIP00001054,1.0,169,DRV00144,TRK00025
TRIP00001055,0.5,97,DRV00069,TRK00040
TRIP00001056,0.5,132,DRV00092,TRK00050
TRIP00001057,1.0,196,DRV00087,TRK00090
TRIP00001058,1.0,315,DRV00114,TRK00009
TRIP00001059,0.5,256,DRV00098,TRK00106
TRIP00001060,0.0,107,DRV00092,TRK00033
TRIP00001061,1.0,269,,TRK00116
TRIP00001062,0.0,203,DRV00047,TRK00070
TRIP00001063,0.5,122,DRV00038,TRK00091
TRIP00001064,1.0,392,DRV00104,TRK00106
TRIP00001065,0.5,220,DRV00016,TRK00026
TRIP00001066,1.0,295,DRV00077,TRK00105
TRIP00001067,0.5,88,DRV00110,TRK00082
TRIP00001068,0.5,275,DRV00125,TRK00048
TRIP00001069,0.5,223,DRV00020,TRK00045
TRIP00001070,1.0,42,DRV00009,TRK00033
TRIP00001071,0.5,391,DRV00138,TRK00023
TRIP00001072,0.5,216,DRV00070,TRK00002
TRIP00001073,0.5,341,DRV00020,TRK00110
TRIP00001074,0.5,327,DRV00043,TRK00025
TRIP00001075,1.0,25,DRV00098,TRK00030
TRIP00001076,0.5,205,DRV00070,TRK00016
TRIP00001077,0.0,86,DRV00011,TRK00055
TRIP00001078,0.5,79,DRV00128,TRK00031
TRIP00001079,0.5,196,DRV00111,TRK00052
TRIP00001080,1.0,396,DRV00003,TRK00097
